,AD:att_all_ave,AD:att_AD_ave,AD:att_SCZ_ave,AD:att_dat_ave,Control:att_all_ave,Control:att_AD_ave,Control:att_SCZ_ave,Control:att_dat_ave
Oligo:RUNX1 -> LAPTM5,0.058748372991826885,0.037821635971608286,0.036877264351847606,0.08014729582192585,0.0863598023538842,0.07980353602687457,0.07579090409330305,0.0949223846476796
Oligo:RUNX1 -> HCLS1,0.03831578630953478,0.020213735435214757,0.020319627729704418,0.05636489103660999,0.05208233151188858,0.045047213385274676,0.045698671000040894,0.058791720831119394
Micro:IRF8 -> TMIGD3,0.07659841058446491,0.0512215380068932,0.05876202072760361,0.09820504180168142,0.09104543420319879,0.08188742674583606,0.08249090912245974,0.09990170047224972
Micro:IRF8 -> IFNGR1,0.04905061678522133,0.021430948962225128,0.012500282940056664,0.08113561761930181,0.007335580143310021,0.0006205338752892894,0.0009822093297443104,0.013869788684103273
Oligo:IKZF1 -> NFATC2,0.0305165045341547,0.013273941097961102,0.013899696875996796,0.047446190081330476,0.02028443476099871,0.004961407125880272,0.006715339876742507,0.034730496020686064
Micro:NFATC2 -> SYK,0.025166663502051455,0.00610101998975121,0.013660232051800029,0.040452700983327324,0.010821850695633104,0.002026048080030351,0.004442779611458028,0.018409287545522048
Micro:IRF8 -> HCK,0.03210136455049525,0.014867131166889766,0.009970662450614884,0.05178383229223819,0.06783791856521028,0.061759279612683814,0.057241395950600654,0.07617549934877837
Oligo:RUNX1 -> CSF1R,0.03184007583649617,0.01790912328957911,0.016009301379889915,0.04672093933825784,0.04222351035787379,0.03180323990793982,0.031889670519252275,0.05260056550215155
Oligo:FLI1 -> RB1,0.13724525296969864,0.13139962014977358,0.11296757602148742,0.15230690785376683,0.17355471152487825,0.12903637300213705,0.12644458994349836,0.21936894157693884
Oligo:FLI1 -> CTTNBP2NL,0.08868423107420889,0.07290695433901472,0.06944583159485475,0.10619206918148305,0.11185486250894063,0.10462970086569316,0.09585512072126841,0.12346731422440047
EN_L5_6_NP:ERG -> ANO2,0.11657713688121822,0.11346436475148192,0.11684079624835174,0.11800169326251957,0.2228361598668066,0.21660073615941475,0.20194962083532841,0.23639714123624167
Immune:RUNX3 -> CYTIP,0.043284919813117606,0.03532841528165308,0.02704019973183966,0.055385532119488864,0.0329083543362684,0.019159428465323827,0.0304577463673649,0.04100812125619249
Endo:MECOM -> FLT1,0.015883709846695706,0.005803225781405026,0.0025222310976261205,0.027604691253875865,0.012690941066958106,0.0003348867704186477,0.0003528391425791177,0.02503801917741737
Oligo:FLI1 -> MGAT4A,0.10631764862905496,0.09230290379217766,0.08431397422899332,0.12432685824752444,0.15879918278127728,0.13550438340905413,0.13268103572421552,0.18350565599591975
Oligo:FLI1 -> SRGAP2C,0.07797110265954506,0.055472685410890024,0.05562068601621458,0.10039551960553784,0.09583134624101323,0.08444944740409116,0.08388380157418318,0.10749606799288937
Oligo:FLI1 -> TFEC,0.05426727665128411,0.03677614376281839,0.036528678365518256,0.07188214223839993,0.04935042201241662,0.030955371867888697,0.030247873347072428,0.0680992214173527
Oligo:RUNX1 -> TFEC,0.04423905612556697,0.02919929405513474,0.027216106444641015,0.06027041200124608,0.06256735507426381,0.05395610337250445,0.04986497399849922,0.07322417146302576
Oligo:IKZF1 -> HCK,0.06011675203297737,0.05341178647193855,0.04684680468908938,0.07010420848544081,0.08486413686353543,0.06596247996946196,0.06841172366183286,0.10254117191142348
Oligo:RUNX1 -> PIK3AP1,0.039805370456851584,0.020128808000491185,0.019585446874849928,0.05975361347603262,0.03963805270296597,0.029517159302156117,0.02886560280109188,0.05008472435430796
Astro:TCF7L1 -> WDR49,0.1617556288434817,0.13840621009239293,0.16188812709004927,0.17336408909574225,0.034637132209807166,0.019327180178784424,0.025669049258033157,0.04677614970120554
Immune:RUNX3 -> PTPN22,0.03810845229943222,0.037683832410854705,0.027505847360449847,0.043622064713212186,0.021874383897046608,0.011663376997584591,0.010078526159247286,0.032877816215677313
Oligo:RUNX1 -> IL18,0.07512432424691778,0.056870711766245655,0.05449784032929939,0.09456437244606303,0.09090410697181597,0.07797376417391574,0.07402150346623879,0.10581058012355467
Oligo:ETV6 -> ALOX5,0.04480320948547589,0.016468749664200987,0.019293900821488314,0.07172509372810716,0.030932945913556678,0.02593610436995951,0.021886554745131355,0.03795456226956797
Oligo:IKZF1 -> SORL1,0.09656322743859236,0.0941296509996033,0.08164152207757171,0.10524086833859725,0.14909650126968643,0.13647664352748745,0.132233035030538,0.1638381632603602
Oligo:IKZF1 -> C3,0.05675497788410375,0.0425853797697016,0.03961071379600363,0.07241190898535489,0.08045586945268021,0.06306743964844666,0.06426355514722155,0.09724624150752631
Oligo:FLI1 -> ENTPD1,0.12404766448259681,0.11480291265218283,0.0968128032348145,0.142287471021695,0.12197001448120175,0.10150665501290504,0.09439903784322587,0.1459871825343381
Astro:TCF7L2 -> CACHD1,0.1470947698489259,0.09911356833070863,0.13350664762015627,0.1778794317224193,0.05432196415107985,0.029658981670470003,0.04296556118593654,0.07233165687395646
Micro:NFATC2 -> HCLS1,0.03155161615142125,0.00594462859521909,0.022796990085704537,0.04873242296238071,0.02682239915630772,0.013541950627197989,0.011049793691725441,0.041348926153153755
Oligo:RUNX1 -> DOCK2,0.04816309639581198,0.032842607410843154,0.0334474968275526,0.06318114067242613,0.0545709657070773,0.04304534439327807,0.04148343020063915,0.06687754411719601
EN_L5_6_NP:ERG -> CLIC5,0.07147736371955996,0.0686888263024405,0.059758479337058856,0.07873107461937026,0.14940638337036477,0.1335252837138047,0.12691336449982515,0.16859344263391463
Oligo:FLI1 -> TRIM22,0.12154932452608548,0.10556056159997117,0.09496915285349963,0.14283379182543554,0.1655461651696042,0.14566413711420662,0.14833055764491931,0.18409498295964544
Micro:IRF8 -> LILRB1,0.05724790972552374,0.01559481202894661,0.026364375686456564,0.09351622559334591,0.01394365908757571,0.003715561656952319,0.006942700333872182,0.022558187179739207
Oligo:RUNX1 -> ST6GAL1,0.051636097798558406,0.04352449275787316,0.03936068715497354,0.06182960564069346,0.083592157800315,0.0767979939709552,0.07273874178677735,0.09241594772176373
Astro:TCF7L2 -> PRRX1,0.08934733231472286,0.05202980206555379,0.060945635978499405,0.12220694560741917,0.03355700169107114,0.009763184034471383,0.01665851995603544,0.053903151386888865
Oligo:IKZF1 -> PLCG2,0.06276465523991431,0.05272301762661342,0.04990945711662611,0.07421307310820886,0.08141848087804206,0.07361819168560892,0.07279185365485476,0.08963193908585229
OPC:ZEB1 -> CDH10,0.1294302918232761,0.1397040219355356,0.12549683053306399,0.12626015741225247,0.06336645480145259,0.04012188738461187,0.04321963379218632,0.08506214901450607
Micro:IRF8 -> DLEU7,0.05986696772421528,0.028086617590055835,0.03650805159953652,0.08743660085363442,0.055939209530758205,0.04395933594893402,0.04214164514735367,0.06882792851337255
Oligo:IKZF1 -> CSF1R,0.03690859040305167,0.023220829588487486,0.021440807050811344,0.05148636248645396,0.02962652417106916,0.01600837418995122,0.011498337410105669,0.04549969254210991
Oligo:FLI1 -> ADCY7,0.07044785989714777,0.05944011985643353,0.04902387766636812,0.08666372103289471,0.12402108735890757,0.10922266808361256,0.12112249368256049,0.13286959383472866
Micro:IRF8 -> SOCS6,0.0653408578222929,0.03551963029862513,0.038834334753726725,0.09350473311840991,0.05517098403813776,0.037160964049787686,0.03563095422964723,0.07394600893655806
Oligo:FLI1 -> CTSB,0.05737845262334915,0.03776953287382286,0.04034609260516006,0.07569909250720684,0.148356215153822,0.13576064781109046,0.1352149494678997,0.16122463166814885
Oligo:ETV6 -> ATP8B4,0.03420043794588051,0.009004884992075883,0.009554375531370249,0.059121245630038004,0.026619589116316754,0.02088385864726149,0.01931575524939234,0.0331393712843066
Micro:IRF8 -> BLNK,0.037413449347339506,0.010676020765754385,0.017033366651663058,0.06097220498597032,0.031086412002165772,0.012557058269212372,0.02057211510228603,0.045608237318582365
Oligo:RUNX1 -> LHFPL2,0.055660983297529026,0.042143592311090945,0.04314305737333537,0.06867864175284492,0.13621966194714644,0.12656880283184138,0.12350349377799552,0.14740317558937435
Oligo:IKZF1 -> PTPRC,0.02677621826467057,0.011427318722381258,0.010402991404772296,0.042637281465764405,0.03757756175510864,0.021655671648957087,0.019327591087915024,0.05466349214178123
Oligo:RUNX1 -> CSF3R,0.06866828917327174,0.05140324064738391,0.050251219257039764,0.08650934839433166,0.08942840638566453,0.07062442942953522,0.06874643422037088,0.10917138094637602
Micro:TAL1 -> RGS10,0.038744501544293174,0.012338055862085804,0.012394492109510418,0.06512272910278825,0.042839934591921564,0.03150628699006064,0.03282061177845545,0.053516419799585095
Oligo:FLI1 -> PLA2G4A,0.06892492738812184,0.046170329846320864,0.04453642983283846,0.09249647493666405,0.05411469336452124,0.035563503900938584,0.03691124478860712,0.07199201238426962
Oligo:IKZF1 -> FGD2,0.056686623010763874,0.0467637398428394,0.04077926157673018,0.06960174531174297,0.03697246830614906,0.02184907779197438,0.017944162104125437,0.054048316664248225
Oligo:FLI1 -> LRCH1,0.12803580842546147,0.11642117794931643,0.10858025908049952,0.14357089833601497,0.17636575783694028,0.16398411538405233,0.15875888968918234,0.1913600131372633
Micro:IRF8 -> BIN2,0.07489654930858955,0.03853737698981827,0.04247019754867418,0.10928931134793293,0.09825377395154393,0.07060956684819274,0.07977531034504108,0.12131510930647098
Oligo:RUNX1 -> SRGAP2C,0.06283736585109516,0.04597143907751308,0.04838899365173217,0.0784945153375677,0.13662669771399844,0.13433772884751854,0.1286604886526179,0.14175428667792872
Oligo:RUNX1 -> ITGAM,0.07859592575710661,0.059990069808895465,0.057339137449757514,0.09852724788488672,0.1139332614169293,0.10105365397757378,0.0989648884418252,0.12785725162415912
Oligo:IKZF1 -> ENTPD1,0.09099616686348044,0.06706927443928246,0.06332796062980593,0.11679371619241673,0.11904910656121814,0.08389284600496538,0.09672386554253877,0.1477898573486842
Astro:TCF7L1 -> PARD3B,0.17890027507326706,0.17057639741926112,0.18022837392821855,0.18239816447279425,0.03966982789206401,0.03144041964498185,0.02746826719759777,0.04988531236283823
PC:TBX15 -> NID1,0.026535689089151934,0.015678642104357658,0.02117037586428119,0.03464686919398447,0.06325604036883982,0.065777353110485,0.049988360246341255,0.06862922405926652
Oligo:FLI1 -> SRGAP2,0.08598619033371162,0.07726843334322124,0.06961914350654377,0.09852859224254074,0.14248728028834293,0.13294535432744273,0.12967621832693976,0.15366377424949462
Oligo:IKZF1 -> KCNQ1,0.08103129117588642,0.07276193056171863,0.06515897747109477,0.09310212833536614,0.11452519675152792,0.09740282350883775,0.09972468111954941,0.13048664118886227
Oligo:IKZF1 -> BIN2,0.11215880940554719,0.09492717526498973,0.08895707209657361,0.1323754951303127,0.12744416453294183,0.10628953494189053,0.10883967583669038,0.14732372367659324
Oligo:RUNX1 -> FAM149A,0.04441955722127176,0.02534861469219811,0.0250749379927476,0.0636273381000707,0.08644131820816386,0.073049524993862,0.07553242668278853,0.09859166057800248
Oligo:RUNX1 -> INPP5D,0.04339481569426221,0.0292587970099127,0.026983851671476593,0.05866830704782982,0.05899416306829885,0.05118428903966541,0.04433763037552014,0.07022736642900494
Astro:JUNB -> FOS,0.03234132972867011,0.010463949694189153,0.011880395330683236,0.05351048694490406,0.09181393111512845,0.08368026236143657,0.07963251351711613,0.10197147429098057
Oligo:RUNX1 -> SKAP2,0.07331639792152615,0.06181463030488847,0.055629887009064946,0.08791053718607562,0.12197732690047065,0.11187500705607539,0.10477001097557365,0.13563214478511676
Oligo:RUNX1 -> IKZF1,0.02863024441598881,0.011112178148700132,0.016468140371244725,0.043470329572005216,0.03109822269574492,0.0180064734222124,0.02053066311710735,0.042927877121829994
Oligo:ETV6 -> SYK,0.03403917074554396,0.007091359283309161,0.0074468080738411685,0.060809257812512785,0.023648351494881568,0.017182278346826063,0.01696349362808639,0.03022381700230694
Oligo:IKZF1 -> IFNGR1,0.05319750588496142,0.042586082758738236,0.03419244028762985,0.06800575024673884,0.09335501775360809,0.07626825286939763,0.0756761140834735,0.11073785203078067
Oligo:ETV6 -> LPCAT2,0.04858830075096136,0.023606052556008537,0.023426397304582673,0.07366037657162715,0.03385310160594546,0.02352762152265858,0.026259430878619275,0.042812677011252
Oligo:TCF12 -> FRMD4B,0.07694101502214268,0.04143547095434812,0.048282153729711924,0.10902321770225534,0.038632446035875574,0.02185842775165832,0.022655588362629753,0.05500788401460712
EN_L2_3_IT:SRRM3 -> DGKB,0.06140185378917595,0.06439479642923904,0.05622159295882633,0.06249551288431921,0.0556837273247419,0.025295912544692017,0.02000336641146511,0.0887178151714053
Micro:IRF8 -> TGFBR1,0.03643180080108771,0.012865698889565461,0.011215784756976393,0.06082285977890452,0.041063510136910175,0.02666514117985449,0.02660254751091825,0.05549317592843399
Oligo:FLI1 -> HCLS1,0.04320919778342881,0.028654648707364058,0.022945735796884956,0.06061820331473313,0.06277791071677313,0.046254664600772814,0.049969655211343854,0.07744366152748795
Oligo:FLI1 -> RUNX1,0.03868335617612733,0.017562709557200216,0.021189807420978358,0.0579904538631654,0.05180211517785576,0.0379551617375609,0.04750934232361755,0.060871978325122346
Oligo:ETV6 -> FLI1,0.03482968095539927,0.00828225486005693,0.01914236481182288,0.05594705207485867,0.01286475729727975,0.006349826882878854,0.003774893425201299,0.020667154440519475
Oligo:ETV6 -> ST8SIA4,0.045536938687668733,0.01695495542443738,0.019211680713852063,0.07299055930619276,0.03356535070851947,0.027367856651224643,0.02852909958422713,0.03918222329931307
Oligo:IKZF1 -> TLR2,0.05319028800365782,0.04712718631001585,0.04006517470792891,0.06278439549834325,0.0567866058866456,0.03098806534408108,0.03149075475357707,0.08233380172446216
Oligo:ETV6 -> TLR2,0.042200363575738004,0.017272865816953243,0.017982833637505163,0.06677287742424683,0.02984765397423616,0.021838911777549517,0.021456381692066408,0.03804766121366436
Oligo:IKZF1 -> SUSD6,0.07590285045661231,0.07197359801901618,0.06373901617374575,0.08394939381684363,0.12030203979054886,0.09900033183996426,0.10060495146532053,0.14080143792845537
Micro:NFATC2 -> NCKAP1L,0.03080232062397554,0.010590070800609114,0.020129052462759957,0.04624507961626655,0.011242683242613856,0.0026675588423417194,0.0069490374798927956,0.017677068324110496
Oligo:RUNX1 -> TNFRSF1B,0.05864926678761684,0.04479182757502443,0.04326249964487828,0.07327136996528233,0.08265504493149974,0.07107693053924553,0.06835006826708621,0.09559659045983361
Oligo:FLI1 -> FOXP2,0.06320382898886977,0.041613769885345826,0.042952063220915306,0.08412474142460902,0.0942692865064924,0.06994951780404635,0.07952870556281742,0.11379946132955296
Oligo:FLI1 -> IFI44L,0.1278012846010719,0.10831552586613093,0.09753773079294978,0.1526759408726035,0.16804491665322704,0.15402094892073312,0.1549852728764519,0.18158672240786156
Oligo:ETV6 -> PLSCR1,0.06264150379017865,0.02573973695561039,0.03076971445222391,0.09702828187644014,0.06075703318049296,0.049360959935509596,0.0487465884425331,0.07246029217196456
Oligo:RUNX1 -> DENND3,0.0550760061104049,0.04058740820367651,0.0397851378405725,0.06996573919868532,0.11272055036577298,0.10572968729029547,0.10169662132131606,0.12172794642574021
Micro:IRF8 -> PLCG2,0.04627151074425988,0.04263602576919045,0.009455225640101098,0.06649739578387401,0.03436489312398353,0.03633749337311268,0.010322424685269373,0.04539982721877606
Astro:TCF7L2 -> MAML2,0.13945146460173855,0.10196501683655104,0.12072171347631494,0.16755956404704414,0.035109574195022156,0.008137469189789658,0.014160337272913295,0.05907024515869284
EN_L5_6_NP:ERG -> ANXA3,0.05985191968340593,0.057958027792198274,0.04976003705055473,0.06584480694543536,0.10199710185394535,0.08869156037037094,0.07534719241756171,0.12197482731392438
Oligo:FLI1 -> TLR2,0.06643108849748984,0.05119165983492428,0.047124986970213126,0.083703853592411,0.09949374406467869,0.0789767418677074,0.07789996625982887,0.12054913406558923
Oligo:RUNX1 -> MEF2A,0.0574682321329969,0.04623613222830457,0.042698563584407476,0.0704691163596378,0.09817769670245832,0.08823997028945402,0.0824205800000966,0.11102511826014139
EN_L5_6_NP:ERG -> ZNF366,0.03395240615891637,0.02138041843653352,0.024238643321869494,0.045095281438631236,0.04834413301864135,0.037607736943362724,0.009208683461131776,0.07328005583503547
Oligo:IKZF1 -> TGFBR1,0.058929270612637884,0.052848161395972336,0.042899844063358485,0.06998453849561037,0.09255981912263957,0.0712766017733072,0.07514078070410493,0.11191094700657304
Oligo:FLI1 -> RHBDF2,0.05113704818602504,0.034971256081507716,0.033496976405434836,0.06803998012857881,0.0781639083162955,0.06185024009888688,0.06295773685512951,0.09392382815558281
Oligo:FLI1 -> MIS18BP1,0.1239632364536219,0.12347368188665568,0.10643352635702537,0.1329728687854033,0.21022823634664692,0.20152249609901357,0.19556005697016815,0.22191519615870298
Oligo:FLI1 -> DOCK8,0.030689932574529694,0.012794360951170904,0.012024624202939635,0.04897037257200415,0.026246052625598246,0.012216073507492082,0.021073465959936664,0.03584733551748217
Oligo:TCF12 -> ABLIM1,0.08217948992378882,0.04821763049073616,0.049016240849995674,0.11574204417721175,0.021592212960303888,0.007465499321957069,0.008456678235999207,0.035223337141629674
Micro:TAL1 -> ADAM28,0.022562327265529085,0.008159880591033015,0.009527185806531259,0.03628112133227606,0.031905893468725376,0.008302483703901013,0.009702730167266837,0.054809180001866895
Micro:NFATC2 -> CSF1R,0.026098428993505153,0.002580571877284375,0.02492208057829827,0.038445531759219005,0.024119927858073955,0.011451484688627722,0.011846461571629717,0.03659088258601924
Oligo:FLI1 -> LPCAT2,0.06300670801837764,0.04539109472649531,0.043055384097175284,0.08179017662492,0.10668295341555306,0.09419996365551982,0.08775473723456809,0.1223885563860622
Oligo:RUNX1 -> SFMBT2,0.059356212543597596,0.04676692871877041,0.047871088520905936,0.07139341646735704,0.1072246174598309,0.09923846193222623,0.09695811752529418,0.11635094519090167
Oligo:SREBF2 -> INSIG1,0.09445232757268243,0.07667569594366218,0.07229808635201448,0.11441776399752654,0.012372175767909659,0.007714385478094022,0.006138137633750104,0.017818089979897297
Oligo:SOX8 -> OLIG2,0.0370134507154842,0.004648838031337915,0.010076658420135404,0.0666641532052318,0.012935163019900359,0.004511905874323107,0.004619573648203363,0.02130458627853748
Oligo:FLI1 -> PDGFB,0.11269475471927315,0.09498962634825449,0.09384969028438069,0.13096985112222867,0.14920983204298102,0.12452650718799795,0.12287114212631865,0.17472083942880368
EN_L5_6_NP:ERG -> PECAM1,0.07051138567103969,0.060205038782282255,0.0493012069703255,0.08626964846577549,0.05517726851926809,0.03496329506518434,0.025048034600106933,0.08034887220589056
Micro:IRF8 -> CPED1,0.03174015646769318,0.00665351187173294,0.0071571737234233665,0.056574970137808225,0.05049256714832285,0.033604358738675316,0.031221512990985894,0.06857219843181511
EN_L5_6_NP:ERG -> QRFPR,0.09989355378431043,0.0972629578697766,0.09423109938722096,0.10404007894012213,0.09546490046065344,0.0766564104919977,0.06458631652487475,0.12030843741287062
Astro:TCF7L2 -> RFX4,0.13538278790049496,0.12558507761992746,0.13420913839368362,0.1408684677941844,0.10083723519137565,0.09435106484909032,0.10573222656737657,0.10163282467451784
Oligo:RUNX1 -> CD53,0.05083953575732687,0.03457371084321907,0.031369421002023404,0.06870750559203255,0.07868781022040275,0.07207211216969871,0.0663521231150587,0.0881635027984268
Oligo:IKZF1 -> TBXAS1,0.04429836900870052,0.036530069067280076,0.030168782669966723,0.05524731214877766,0.05962838135585667,0.04970797086575754,0.048469977748126405,0.07016778840477142
Oligo:FLI1 -> SWAP70,0.15403830148971334,0.12114300452682271,0.11954343727064719,0.1877333820806917,0.19098984603529376,0.1769472740601458,0.16672378702757085,0.21014416152672913
Oligo:ETV6 -> SRGAP2,0.046802046593717686,0.02240445270715306,0.02199100220252105,0.0714063657325983,0.025037958649649236,0.017850249091223562,0.017832545915140097,0.032234519796116655
Micro:IRF8 -> CD86,0.045029980689241654,0.018572730840326446,0.02396494737077002,0.06879112227293509,0.0315222388460646,0.019163606890025234,0.021998051616753427,0.042463648438739905
Micro:REL -> GNA13,0.05281031855093883,0.024125536792157832,0.021353420367454874,0.0828811585220713,0.04253607269826572,0.018902541629799922,0.024331534542928503,0.06345510731016721
Oligo:RUNX1 -> NFATC2,0.03198318512549574,0.01045407161849123,0.011021538487676803,0.0532285651979075,0.025596768082994072,0.01041042211219163,0.02329107564802562,0.03434278728587956
Oligo:RUNX1 -> NCKAP1L,0.047229597889338504,0.03313185136851096,0.03197375654204633,0.06190639182339838,0.053906194973055134,0.04480111833154041,0.041038121806395926,0.06489276987714211
Micro:IRF8 -> ARHGAP22,0.052103213214692794,0.03568703537552443,0.030847712714654876,0.07093905238429596,0.017869866525488453,0.00288044563286367,0.004443623827764171,0.03207769832066302
EN_L5_6_NP:ERG -> SLCO4A1,0.07872963115078517,0.06503277012879104,0.06666449714012185,0.09161062866711395,0.08335890852587367,0.057921113826244944,0.05934069428844274,0.10808691299440351
Oligo:IKZF1 -> RIN3,0.04273040285861671,0.027772807042875516,0.025159338510230157,0.0589947329406806,0.05593842270825754,0.03938418009363671,0.042759529455174174,0.07080499064210967
Oligo:RUNX1 -> DOCK8,0.02464233340814245,0.01055135344979356,0.008343169979949012,0.03983740510141365,0.016918690085076824,0.010144202080885666,0.007902880674614777,0.024813838792403453
Oligo:RUNX1 -> ALOX5,0.05983536523046274,0.043673239720050404,0.04165873446505268,0.07700474336837394,0.1048110838563417,0.09712634928710395,0.09124291969146761,0.11543753322339764
Oligo:ETV6 -> PLA2G4A,0.04631029705425387,0.01825387193149037,0.021588574402425925,0.07269937094154966,0.026302519114303147,0.018606574289404997,0.019261761405253326,0.03367087038127716
Oligo:RUNX1 -> SLCO2B1,0.03539363653892315,0.018911526610548145,0.01816694803604103,0.052248035754551725,0.058617236646872926,0.053357885401306766,0.05125922221336054,0.0649259194864122
Oligo:FLI1 -> HCK,0.057539351641462046,0.04995129937648405,0.0349228188949105,0.07264164414722685,0.12222605918564125,0.11174751766806744,0.11325304498058719,0.13195183704695518
Oligo:RUNX1 -> PIK3R5,0.042249994732852465,0.028562328381428564,0.02414855710338786,0.05814454672329674,0.06474111994705094,0.05168885484153724,0.05062497840672396,0.0783253232699713
Oligo:FLI1 -> XAF1,0.11691571044248325,0.1092779130092676,0.09574425146094194,0.13132033864986176,0.11073426308417367,0.08688330118995373,0.0995015676826147,0.1282760917320631
Oligo:FLI1 -> DLEU1,0.07756904932293852,0.06451991051447704,0.06282488250279027,0.09146570213724342,0.1203169822247022,0.09607950276663639,0.08910100846279412,0.14804370883468915
Oligo:FLI1 -> RBM47,0.06254362885742126,0.050588470352952976,0.043807068153719306,0.07788948846150641,0.09000488019457847,0.08066279645708245,0.08112559559144948,0.09911556436489104
Oligo:RUNX1 -> PAG1,0.08226708892366638,0.06590935561216488,0.06742410652223216,0.0978674467801343,0.13922071979780334,0.11595517219165268,0.1342217043606525,0.15335300131945412
Oligo:FLI1 -> FAM177B,0.10275543434847208,0.10021352988589614,0.08547353309594478,0.11266733720602365,0.1262702074770038,0.10991683727756316,0.10478385796644207,0.145190067332005
Oligo:SOX10 -> KCNH8,0.04862456431701101,0.026742191157352966,0.026770996784530647,0.07049253466308024,0.03358556217828262,0.01712255080291935,0.016566457363718284,0.0503266202732464
Astro:FOXO1 -> ITPKB,0.17275601476634714,0.1369924402768261,0.16123809910400227,0.19639675984228006,0.08971582899172958,0.05681840347820526,0.06486666752387105,0.11858912248242101
Oligo:IKZF1 -> PRKCH,0.04702749130501458,0.037448486140519134,0.029619754812069514,0.06052086213373484,0.08106509054018399,0.06637467655393933,0.061636146435051435,0.09812476958587259
Astro:TCF7L2 -> BCL6,0.1876708519812183,0.210609479125342,0.23474391727800292,0.15266500576076408,0.060947465759938806,0.06154412193311315,0.07041229015807036,0.05591672547428589
Oligo:RUNX1 -> CARD11,0.07178427414833834,0.05612298082080258,0.055720868649799145,0.08764662356137583,0.03330649982160759,0.020273280761632845,0.022043550433722515,0.04545458404553754
Oligo:RUNX1 -> SRGAP2,0.061438082135471896,0.05227020568363819,0.05103459310821017,0.07122376487501964,0.10110851549821744,0.09141611092537494,0.09005983417939897,0.11147905844404793
Oligo:RUNX1 -> SLC2A5,0.05070044067234884,0.03377594804686017,0.03353813716955329,0.06774383873649097,0.08035051246125156,0.06804478000915855,0.0664616221789959,0.09344782382842595
Oligo:FLI1 -> CARD8,0.13113025262632338,0.1201389810150576,0.10336771400550462,0.1505071577423657,0.1785687898992001,0.16792693792241192,0.16462403557906907,0.19086209304765978
Oligo:IKZF1 -> RCSD1,0.053151754161442806,0.04926037777723131,0.04249345623753485,0.060426591315502556,0.07668239037354316,0.058160225222313476,0.060141122471418396,0.09421410690022036
Oligo:IKZF1 -> VAV1,0.05878332817863851,0.045035811618183735,0.039758533972698455,0.07516948356183593,0.07849708692572809,0.05496287559446984,0.06186824531157979,0.09857861339843137
Oligo:RUNX1 -> APBB1IP,0.041235207403758176,0.02681801506462014,0.024797796973770783,0.05666250878832092,0.04263316793404445,0.03142278187381365,0.0316968271650374,0.05370653134866337
Astro:TCF7L1 -> CACHD1,0.16838643762751723,0.16525709569266975,0.16934768628226024,0.16947048426756947,0.03743705363200436,0.017541772460979557,0.02174592549723796,0.05523025828489999
Micro:TAL1 -> BLNK,0.022622866266404813,0.005434354102354675,0.005185114860542948,0.03993599805136084,0.03770082300679598,0.018850392783398274,0.025960281960886,0.052996308641449844
Micro:IRF8 -> TLR1,0.06873406763477205,0.03465375510162159,0.041219567030881574,0.09953147420329254,0.07173727065292804,0.04956731361698945,0.05124868769042982,0.09306654065214653
EN_L5_6_NP:ERG -> CALCRL,0.09211364801893997,0.09284850983890944,0.08183461594226894,0.09688573314729076,0.08709427677232524,0.06255297438178946,0.04881887980566945,0.11850262645092106
Oligo:RUNX1 -> ARHGAP25,0.04247515736095546,0.025597951703577565,0.0243749292752876,0.05996387423247835,0.04889739036482706,0.03308290430620531,0.038254147552306265,0.062126254800398364
EN_L5_6_NP:ERG -> IFNG-AS1,0.10309461177493509,0.09990014279348174,0.097426408555475,0.10752594787539184,0.10069504129463833,0.08393093323964972,0.08026547230205527,0.11929187981842423
Oligo:ETV6 -> PIK3AP1,0.03352798746464265,0.007474933948063313,0.007216578565281097,0.05971021867261313,0.014541773435874938,0.0057605762016300155,0.0044658089269838195,0.023970354307442984
OPC:ZEB1 -> SEMA5A,0.11563018690134359,0.12144481217787478,0.11284644505444756,0.11411474518652606,0.024975936287545637,0.007862841812049057,0.008955568758423637,0.041542667289854944
Oligo:RUNX1 -> AOAH,0.057293638167948836,0.04437091577919696,0.04289249391082978,0.07095557149088433,0.08573753026663695,0.07422517313131778,0.07465251685277392,0.09703621554122804
Oligo:RUNX1 -> SUSD6,0.06260056295214339,0.0601906495662366,0.050562168025017576,0.0698247171086597,0.10403711101408461,0.09679821729809128,0.09596252819894933,0.11169384927964889
Oligo:FLI1 -> RGS10,0.07923738577657598,0.05158374648187524,0.050094385937222576,0.1076357053436031,0.04379129281195327,0.015367237127525005,0.016242381110098694,0.0717777765050947
Oligo:RUNX1 -> SYK,0.03150999507519721,0.017968872163521655,0.01538593401086562,0.04634258706320081,0.053528944739644986,0.04374437893320259,0.04025466824307084,0.06505836589115328
Oligo:FLI1 -> RIN3,0.06315401846889518,0.053362412107960805,0.045203870614589935,0.07702489557651503,0.07191196771786494,0.05493991420992253,0.06679005168893193,0.08295895248630271
Oligo:FLI1 -> BMP2K,0.09343709177550621,0.08509118421591595,0.07897083053532783,0.10484317617539052,0.17618653068307918,0.15841812135395147,0.1474062468915979,0.19946087724338363
Micro:IRF8 -> CARD11,0.03486557634280397,0.012817651899938953,0.012541281454512236,0.05705168600838235,0.041854104701301596,0.03207718780392515,0.03268606885820348,0.05132658107153892
