,emb1,emb2,emb3,emb4,emb5,emb6,emb7,emb8,emb9,emb10,emb11,emb12,emb13,emb14,emb15,emb16,emb17,emb18,emb19,emb20,emb21,emb22,emb23,emb24,emb25,emb26,emb27,emb28,emb29,emb30,emb31,emb32,emb33,emb34,emb35,emb36,emb37,emb38,emb39,emb40,emb41,emb42,emb43,emb44,emb45,emb46,emb47,emb48,emb49,emb50,emb51,emb52,emb53,emb54,emb55,emb56,emb57,emb58,emb59,emb60,emb61,emb62,emb63,emb64,emb65,emb66,emb67,emb68,emb69,emb70,emb71,emb72,emb73,emb74,emb75,emb76,emb77,emb78,emb79,emb80,emb81,emb82,emb83,emb84,emb85,emb86,emb87,emb88,emb89,emb90,emb91,emb92,emb93,emb94,emb95,emb96,emb97,emb98,emb99,emb100,emb101,emb102,emb103,emb104,emb105,emb106,emb107,emb108,emb109,emb110,emb111,emb112,emb113,emb114,emb115,emb116,emb117,emb118,emb119,emb120,emb121,emb122,emb123,emb124,emb125,emb126,emb127,emb128
R1073074,0.4429459930006695,0.445592531988835,0.4433055881257111,0.46011138121926404,0.424191265593182,0.44761941845492365,0.4395020304569123,0.45476488717539115,0.460931241957623,0.4590596358309932,0.4453735763788204,0.4641359692662097,0.4583320097602295,0.41527408231897767,0.4532440336225855,0.44185034588463007,0.43414686604589625,0.43593039201514716,0.4597290222484264,0.44379355281809857,0.4493845690563625,0.4506248585948524,0.4361100380305472,0.4469568769593048,0.44721003412499644,0.44399022527320303,0.44388930765548645,0.44371010307310593,0.4700706241739006,0.4502327372308849,0.4489899181326421,0.4572811157043026,0.45170764088425325,0.45562718315456724,0.455195306834254,0.4589118612034262,0.4542926766648303,0.46102395595608703,0.45067694907582273,0.44370659075865615,0.4488393872677955,0.4533564681128839,0.4598758310789723,0.45797840528564293,0.4614547285448743,0.4516999117274946,0.45637221502538394,0.4367614346165558,0.4703078503739529,0.43782659212489494,0.43992762079884307,0.4377565258642768,0.44011010872001377,0.45430796881721114,0.4510776503551452,0.45641936949460366,0.45367911695746255,0.4610967894992901,0.45139950276249313,0.43546924069246323,0.4566187022626687,0.4380156396736051,0.4327136359065029,0.4382636611593475,0.4524905582731083,0.43524782146830987,0.4438090278145156,0.46559893209753017,0.44068769526723783,0.4570499497774932,0.45460549579985216,0.4506376233263596,0.4512678593683005,0.4550681679644425,0.45761869218345663,0.45151577026615625,0.4432196769731521,0.4620567080179812,0.4362147611396021,0.4579866629155125,0.46188850951561367,0.44060260764642856,0.43743393879090625,0.44175059343672796,0.457065795499021,0.44729940963685755,0.4377329188972535,0.45845653968782685,0.45287492889460246,0.45150626246742637,0.44429225233212183,0.4473432022013041,0.44684857242981146,0.4651143736570951,0.45746927503407775,0.44756230663533825,0.44405828709748213,0.4635846512565166,0.4466680289670903,0.45028809972714273,0.4578908674540103,0.4478720160072828,0.4538118656199077,0.4564737202582803,0.4508581606480417,0.44727847553687383,0.4452498103256114,0.4569473149936353,0.44074574584746545,0.46171940734367445,0.45403698174618257,0.447164292481552,0.44660441905673154,0.45604312572208355,0.45303460751722807,0.44811975688307587,0.45031750961176115,0.45013786698989977,0.452772522823251,0.4567312172610441,0.44745321668065624,0.4419956076198903,0.4498825264351475,0.454947708389512,0.45522825664614525,0.44164906691555944,0.4484633733702943,0.4407326329389521
R9210731,0.4389920356404705,0.5511542825283099,0.5074161467267213,0.5453685660963173,0.3364669325019767,0.4602559263086799,0.5065050576156622,0.48301105835111513,0.453554129327243,0.4585572771510826,0.4658064280291376,0.4269764403680159,0.5532180578461965,0.42004037190084836,0.5090549914667193,0.5000137274393481,0.38499421731511746,0.41215067678901995,0.48839340369581097,0.3612785992977545,0.5199434987195674,0.49430110300658875,0.5190486585015543,0.509644420546173,0.35520061509562306,0.48948789546483323,0.5220794924490333,0.5002112636679172,0.39651324602053173,0.5164464014112736,0.3806640989970531,0.42548917314833323,0.4209322926416816,0.5039815473236634,0.3941341404095429,0.402817040049613,0.4858635308920805,0.4250190747987468,0.4464199354818649,0.3967318872633066,0.502994469386302,0.5404899951443134,0.4690728615023477,0.4505514096125927,0.426351378720831,0.36489705855999,0.4975407426820764,0.5036484862935328,0.40627515750426285,0.4429902266985924,0.5020903104177207,0.40344246037005305,0.48405256985286255,0.4699296741551545,0.4956786687181434,0.41985378485000885,0.4244427899314597,0.4529948810853389,0.46689680947661627,0.4937626597387534,0.44620611995942044,0.4928340509834352,0.4785268004934981,0.516490515686272,0.49163726702860033,0.3480458592253989,0.4717311887078951,0.42388999510868186,0.4797626933449544,0.5695326932824522,0.46941001763486084,0.3651399911532031,0.395541125096916,0.42131439474769633,0.3725181997378964,0.4584276446630038,0.5051397909129101,0.45680061262687505,0.3499271869277914,0.4316958721587872,0.3859896787089983,0.5074250202205364,0.5117465438469055,0.49075270158411427,0.4054617479986547,0.3898851393454883,0.3838396680166532,0.454911269486089,0.4605737895171254,0.514506284659108,0.4148770598019782,0.3867510328798553,0.4049623174179613,0.4228149322839585,0.38452444213606896,0.40913514330972695,0.44606896635622306,0.3938612841608753,0.4851871528342493,0.5066609242777407,0.4762250068648398,0.5085592665010638,0.4289084498177084,0.4078075758693412,0.43415555410263346,0.5408342015740448,0.4661166170374434,0.417402838897245,0.3685942905850325,0.5521690289694207,0.5027118913477001,0.42764406265863064,0.435913058136083,0.401551829632963,0.38164671347753115,0.44863125752200556,0.5395296239983878,0.531490399335033,0.41698751999796335,0.5389712284284658,0.4335409347295602,0.3739275459889079,0.5007298793148269,0.3888693696418654,0.3998026230741976,0.5167399732210062,0.4558230087034357,0.47136522744566234
R9101940,0.43304674629152906,0.6465374140293968,0.5607716028038117,0.6230759371665714,0.24945315312923202,0.46957673889123264,0.5671688798966096,0.5023571581719641,0.4554766217115214,0.4575489851887663,0.4619128351834102,0.4038933608948794,0.6360077888188393,0.3972262099249213,0.5601308591055398,0.5431642646845829,0.331723894889876,0.3876924321984369,0.5185708376549711,0.2810704227589258,0.5897912527234718,0.530198063643454,0.5795146764984357,0.5666039583729652,0.26142258069003926,0.5181670219827602,0.5710014528136946,0.537879008137402,0.3322404616822888,0.579700612592955,0.3198675652675191,0.3976435574055878,0.39637875904317965,0.5471343324839116,0.3478077288582484,0.3545729770259007,0.5197321400878661,0.39808282320793054,0.4388518845047395,0.3445833595883333,0.5495245602470002,0.615568644451249,0.4793435174861231,0.4458962464963656,0.3975496001458881,0.28100956483002154,0.5459946176129955,0.5561699090543062,0.35523369915894354,0.4406318399153518,0.5571845955772329,0.3715520055784829,0.5261937072591221,0.484966908897785,0.5438712035292277,0.38279140853035876,0.3967251265276354,0.4469045317598211,0.4757515054534325,0.5364077630294107,0.4404058487917274,0.539074075014357,0.5081593683770922,0.5837200211476574,0.5284955051030705,0.26531192152502914,0.489172156626445,0.3994372203848447,0.5050520056051435,0.6762497594626097,0.4964766298198477,0.2926226747426109,0.34979982801719123,0.39691272259896604,0.29600778320587146,0.47409287772621406,0.5519395603150671,0.45850326792411594,0.2647347962116856,0.41067327334434917,0.3190990541913638,0.564786222581124,0.5672625228363459,0.5328230880668553,0.3571455319073403,0.33382318171612024,0.3283062196959313,0.45704035306014335,0.4669114743365956,0.5675885525614011,0.38837132838255617,0.32697314388498466,0.36132527958544214,0.3865528703488667,0.3245459368690225,0.37256700640746965,0.44559474219030115,0.343677661781634,0.5250016199112104,0.5522416905053885,0.48748021628020505,0.5647226939944088,0.39984594007265994,0.37257122165437795,0.41685957331807133,0.6260441814514622,0.4864523204033425,0.3792305297085771,0.29401692842594007,0.6393778100935649,0.5553904591707591,0.42208363068403537,0.42431498472645474,0.35562363770408206,0.31581406139144513,0.4483032569307457,0.6188468397090819,0.6033102973662855,0.3845630487680321,0.6098052410704438,0.42272412932088027,0.3116685932125004,0.5448491970407475,0.3383701680343265,0.34643266083657603,0.5838690617438483,0.4633043604220086,0.48933114358143825
R4689636,0.44392338637771134,0.5813873954725312,0.5288470725254215,0.5663202202222622,0.3169968820171336,0.4639514995423913,0.5315293437850716,0.49224448903978896,0.4539387152434839,0.46032491874468345,0.46509746607703756,0.4209882277330975,0.5798361086363286,0.4162608655436717,0.5281892819173934,0.5162369084308265,0.37401466629452546,0.4081667384712891,0.49489857353240807,0.33624847649482864,0.551928495481719,0.5029417399535008,0.5436398670450274,0.5312641615062857,0.32416148219405483,0.49935083425392274,0.5296916875831483,0.5140204743072405,0.3668485502121998,0.5426020586345749,0.3614749726401373,0.41661347796625187,0.4137551361231394,0.5136162656688765,0.3783923335103269,0.3846834215427592,0.49773171130031973,0.41183318704417704,0.4431151130889036,0.37834455713644544,0.5141776965534384,0.5619828543367981,0.469431970759614,0.4514844988281704,0.41406508436007355,0.3352504421777184,0.5112787924327352,0.525122844976451,0.3820863411113372,0.4464257790019197,0.5256416570349289,0.39331426557935006,0.5055392343929658,0.4758618225254798,0.5137493520527897,0.40261014869539313,0.4123250600596393,0.44702935105042435,0.467510708611084,0.506619686072527,0.44401896395771495,0.5102726100238307,0.4930310695153311,0.5428886851091786,0.5027463481115078,0.3240079988496942,0.4794340972275174,0.408272924321672,0.4916597980062813,0.6060719481137153,0.47641704121517003,0.34079758088444395,0.3811371816107178,0.41330440461750045,0.3460014780538192,0.4641079951274107,0.5200003950161795,0.45625120776089223,0.32388587446488926,0.4202756197872214,0.3627771234115411,0.530693788922682,0.5296135946093513,0.5079922532166025,0.3840386487860857,0.36746793168808023,0.35985400699841585,0.4536271650700226,0.4603732865174392,0.5302030613893941,0.40907987414683084,0.3667992812600743,0.3921205557296781,0.4090771637089574,0.3667981480225396,0.40085988074830914,0.4465670723602666,0.3792588977134458,0.5055276493023596,0.5187023770128428,0.4753666167106735,0.5256817566478399,0.4188020368102559,0.3927086312149375,0.426227675904329,0.5684938450542913,0.473187077622978,0.3945879150122232,0.3443633208289358,0.5762292684700062,0.520950294925504,0.4313316538363173,0.43232255973198824,0.39011685286071657,0.3583254097460392,0.44773264371483035,0.5652372039065461,0.5530505052801175,0.40899594279692597,0.5572106347328717,0.4308506828707858,0.3590306327651922,0.5132429931264548,0.37585361834918307,0.3767071457590909,0.5397796900059147,0.4644595978468564,0.4826258376035058
R1924801,0.4388834943123524,0.4746029300940337,0.453674325990864,0.48558413239361836,0.3722530425831568,0.4543022278908262,0.44885430612273775,0.46831662945824654,0.46312142195910105,0.4629210627144717,0.4396124257972638,0.45994919271289475,0.4916315362747008,0.3834348865883412,0.4747844391611262,0.4427159133069967,0.3975209119129111,0.41691853581082616,0.4793728402377872,0.4139272891780007,0.4705183800735551,0.4560394026829864,0.4390863434274464,0.4624511266468187,0.4159124338655971,0.44399619405693375,0.4644871409877269,0.4539184993367997,0.4615495989922572,0.4652036871209751,0.42936598607679755,0.4457259520746152,0.4425603154491856,0.4700700114696433,0.4427932910521684,0.4422123823799551,0.4676771471843456,0.45707805922243827,0.4544698391061926,0.42221536772769996,0.4687194820483106,0.4810262946628796,0.4770488839522438,0.4555824625692127,0.45029532010257783,0.4182777032539494,0.48253960486386005,0.4382523310749944,0.4662697788554546,0.41531243236058757,0.44720741485768456,0.4205244119344822,0.4446408818087225,0.46354258996882725,0.46220051260387335,0.4493746456391598,0.4535512580398267,0.4651931182896924,0.44627637051920016,0.4320129976299058,0.46457643515843294,0.4433566335610572,0.4315847934019746,0.44703114112482145,0.46232982789437255,0.3944620864481055,0.44666936579792477,0.46293796250186603,0.4365615302669251,0.5014781741139352,0.46788181992564915,0.4135612906047513,0.4443247717897446,0.456195147104245,0.44051125574580074,0.4670093134438565,0.44782934924423234,0.4640761066932781,0.3877270442670766,0.4575649739509405,0.43524518750489616,0.4559705073621221,0.44453114845687414,0.4553322480003531,0.43481834240252504,0.4259872979361512,0.4082510896720697,0.45789216636296787,0.46170244524442206,0.47436255584937437,0.4357783811951166,0.4211099238419003,0.4258872042159314,0.4620733099060187,0.4342110335445103,0.435089094518187,0.4376791854958824,0.4494196349636517,0.45724078599872003,0.4625440317837531,0.46153008916378374,0.4633037760580348,0.4470296519859029,0.45164130109317485,0.44961696738013424,0.47911104119070136,0.454924693866422,0.446426553331534,0.4044217831869979,0.5048764511035024,0.47078088310986754,0.438352410290019,0.4352139420492932,0.4519917179825899,0.42994996135408475,0.4446139058696275,0.4801266325590288,0.4758520543590126,0.4442218353052452,0.4778315241617328,0.4438132839467104,0.4167223466175312,0.4602097157311644,0.43868094861545115,0.4441328376015497,0.45292064382905783,0.44486406415662966,0.44856341448905923
R5031238,0.4429933237967461,0.4899558782714399,0.46873998865992095,0.49097913182900915,0.38524344146965633,0.45651492554593187,0.4671486257213071,0.46710783828147767,0.45807552148203295,0.4573653924001855,0.4449996779750351,0.4474374587100793,0.497832562521904,0.4140652766345729,0.47873448644459315,0.46011337856815193,0.40933480056866023,0.4273008108750403,0.47550741925279216,0.4074079290458453,0.48080182374979535,0.4634658413478716,0.4636146261928564,0.47311214180182765,0.4049039405292056,0.45567057954515716,0.4748496752930557,0.4646080441038611,0.4362041340043584,0.47482139477021307,0.4214342741766506,0.4394889823090934,0.43853368368216433,0.4699036024749922,0.432905262360638,0.43334755396041114,0.46894108204702856,0.44511988734343516,0.45048502509269744,0.42363185773712847,0.4719647469955848,0.48918265177870235,0.46541447254288226,0.45127773609327504,0.4429767177842083,0.4098146538626046,0.4778874325417394,0.45988398423512084,0.44290106450173466,0.4306872319928769,0.46446976491433417,0.42640247853125834,0.4608967910590372,0.4634540733671831,0.47309153658970504,0.4409872162638286,0.44578958276008784,0.4579772211439261,0.4536939681283291,0.45418543782336723,0.4562709557057155,0.4586159480748921,0.4482206750341542,0.46848353990693203,0.4657542666323109,0.39829965513111026,0.451764905473911,0.4514858079174182,0.45218736352646255,0.5072469657089486,0.4648690410128189,0.4085786355675687,0.4331478952102561,0.4458282977851106,0.4236886365525708,0.463126753897838,0.4657311815226731,0.45869527037774027,0.39369544290380676,0.44851030218437365,0.42081665820279496,0.4708985109882534,0.46569465217070294,0.4647448828554373,0.4291749357407442,0.42132025396887735,0.4149430640875874,0.4533209470406812,0.45902880447592803,0.47872383005672486,0.4340124673532992,0.4187785814588346,0.42609248609853895,0.4457060711934553,0.42686650209862503,0.4331849958718525,0.4440257286508271,0.43454885160313156,0.4661977356737511,0.47240569394143234,0.4597341092402498,0.47423338978409274,0.44262795743669064,0.4394577170655962,0.4477111570882442,0.49074528101675524,0.45858986438101706,0.4371131284051102,0.4053036103794108,0.5045773753802278,0.4768405230056783,0.440431341486919,0.4439698663433368,0.43775280622008383,0.42262916366140363,0.4491285693039155,0.4886313300968242,0.4849720842231485,0.4390653905409491,0.48673601492215607,0.4454736132332131,0.4131218228248143,0.4698548194764732,0.43001690916616364,0.4332302101125086,0.4709594806067431,0.44702902350310114,0.4558534760730635
R2212277,0.44740589003308107,0.55735139899997,0.5092962380200317,0.5384917149534144,0.3563884497250361,0.46038560490992186,0.515055438982027,0.4756871122940619,0.4513039652473269,0.45465870155553084,0.4606328386503492,0.4227403182986515,0.5462762416701064,0.4328716099838276,0.5067093276394503,0.5024805707486435,0.3946939666170893,0.42371985017400693,0.4835954838230279,0.36602947567633065,0.5217546153690801,0.4913817181215693,0.5239550918629493,0.513504851183699,0.35471821670169273,0.4892231624823375,0.513698028578404,0.4977437627136516,0.385632547432363,0.5208953428718194,0.38416058032877043,0.4231392106567228,0.4237639055439814,0.4987620549644364,0.3982441817895867,0.39894520357713126,0.48515429044587044,0.42069907555232633,0.4471271342760437,0.3972167492122055,0.5029474029319039,0.5353771498355188,0.4628399352770874,0.45004616838084166,0.42181386968507545,0.3645799480346652,0.498930766236635,0.5093177392927786,0.3979751525144858,0.44962390480586767,0.5118318854313142,0.413015835725191,0.4949668937273509,0.47001232581239805,0.4972853603228143,0.4131743113158085,0.42204748810075193,0.44638517649468984,0.462670581307495,0.4974150528668075,0.44359440125863814,0.49956317366172087,0.487176893417012,0.5245950980082991,0.49006510478495185,0.35858672136872316,0.473752988372695,0.4189869733742861,0.4819330076915872,0.5668441583481462,0.47062676391251906,0.369122108690414,0.39909248463821595,0.42318257586377034,0.36882714623236595,0.4613749960971748,0.5041513334896928,0.4519242365161619,0.3597212122710319,0.427885912973316,0.38220698643590817,0.516263630237138,0.5139467033669873,0.496612740575177,0.3991120562957496,0.39201867906660814,0.38696345020843315,0.45162665044440153,0.4573077096938229,0.5120223060013044,0.42458823118144823,0.38895841165342776,0.4083501109051694,0.4134619632419012,0.38548061731830313,0.41100032530230723,0.44920211417761424,0.39358043651892627,0.4911715518118095,0.5015540049127915,0.46731630274758196,0.5092776164179228,0.42439647468296476,0.4075204555949058,0.4309076268036842,0.5430964223574335,0.4709261665209018,0.4114871353145397,0.3739093495640192,0.5442609777508497,0.503436571992312,0.4361762258563217,0.43544583333760445,0.40306633262427877,0.38019152905562614,0.4487471179484405,0.5386680363098901,0.5296904828794257,0.4181679672242944,0.5323030963619823,0.43680949774959793,0.3827326232747538,0.49698301192576855,0.39068801782287715,0.39490277229298576,0.5235421824580142,0.46025119889186256,0.4773033850818065
R7286984,0.4422436652919899,0.4695481294980698,0.45030486015529964,0.4737537292023319,0.39304062982927523,0.4563541954467748,0.4487249107555878,0.4628926616711638,0.45810638518652536,0.4622143177118313,0.4366114079592706,0.4571383850849959,0.48488228188798943,0.401525355596498,0.4709147702531552,0.4437596426106419,0.4104557264258424,0.42937960028173433,0.4757829685263644,0.41890115226662716,0.46889755974511593,0.4535352995345544,0.43889824720059284,0.46316630582189605,0.42273363650112766,0.44096825128964556,0.4641139589646753,0.45289678095497404,0.4577995239959187,0.4579154154090293,0.4325706037350655,0.446211360377491,0.444142103394222,0.4580257667090388,0.44543551774513185,0.4408254994728417,0.4631962848635195,0.45228019286030313,0.45474295885287247,0.4349678093277194,0.46561446963192554,0.47483622633676786,0.4685278263815999,0.4469300981518647,0.44936846770956823,0.4221469925038248,0.47273052353199907,0.44045841885862264,0.45911132609464594,0.4182319319947429,0.4491650783101598,0.4307253519559251,0.45036478676405006,0.46200511748875617,0.4627014395432484,0.4524378131290879,0.45556144464994364,0.4643013520462384,0.44912564600267224,0.4355093828539246,0.46611380177485545,0.44498610928371823,0.4338173841875792,0.4449784652484412,0.4578062027776768,0.40679614943483394,0.4431732856121556,0.4616004808914995,0.4394586358981285,0.49073992047021825,0.46245097333576934,0.4180345786800489,0.4504642431931795,0.4589605091021312,0.4455742008503719,0.4727690699188031,0.449030222409458,0.4631060948621524,0.3986154258676023,0.45689209874899767,0.4287114638832672,0.46044397822237143,0.4456912242345328,0.45427888951289574,0.43966417336755664,0.43270692540706945,0.42044616606330476,0.4519699394938868,0.46341607792150036,0.47364892904545464,0.43573778795473783,0.4268835798184346,0.43116029057584215,0.45878536502451117,0.43936297732612845,0.4402220268617192,0.44086444657969265,0.446953022622673,0.45700016706532637,0.4620288732990045,0.4560029605392799,0.4602310925931268,0.45221780688282637,0.4517242334221047,0.4581732304788244,0.47495840556454016,0.4551155263538218,0.4450194537375883,0.4136823627427203,0.49472467871721293,0.46541682044850563,0.4384489740072097,0.4454346554349941,0.4506620659698933,0.437870955459262,0.4496409438874565,0.47475857537238836,0.4678190467514775,0.4485320146465495,0.4698720591514109,0.4516667190846687,0.4226261271085723,0.45953163383877865,0.4428924290191769,0.45006341604192723,0.45092899619452737,0.4387053173268069,0.4552823367961087
R5459434,0.4426714667356735,0.426278084755361,0.42276084629626015,0.44381788433808195,0.41544824511204953,0.4509147952578404,0.41912976816391556,0.45588999152429166,0.4637823060165301,0.46504337834971415,0.4264054853637814,0.4756000687607479,0.4525399480244636,0.38684117867376555,0.451682636904484,0.4174187734533282,0.42288447134804286,0.43311475178704323,0.4693425674207979,0.4472884474535432,0.4456813025173221,0.4350826402462531,0.401570228097556,0.437253547669158,0.45670064325732135,0.4200120646372504,0.43271502323042854,0.4286893855132725,0.49049883999937394,0.4314212245671075,0.45833197548788485,0.4584054499125016,0.45605912157229966,0.44048035141818404,0.46909690213593924,0.46397159398910254,0.45227707372698206,0.4679359432682836,0.45629182351140485,0.45108424606357383,0.444225593289468,0.44279203268082307,0.46863718546501715,0.4523235561612963,0.465706970559843,0.45398616252958435,0.45899058778038615,0.40942147180297184,0.49032578272633437,0.4083821945255389,0.4212288326631222,0.4393711716976993,0.43103227118674825,0.4576146946278643,0.4462267188621534,0.4683977863581328,0.46865461339993864,0.47044261380861235,0.4426902302260902,0.4066431396653716,0.47379490077402764,0.41838670388688776,0.4097260705298694,0.41075662047361294,0.4439903880557578,0.43325887548139697,0.42989390513349424,0.4823695036076868,0.42083107127034053,0.45239517154421693,0.45698546922225786,0.4476409961488635,0.4714602505327726,0.4746757463000629,0.480525982091777,0.4708984152666863,0.42194867049709545,0.4698936627145826,0.42300313842501946,0.4698613119468671,0.4584621004478863,0.43142572452085565,0.4141311273711796,0.4336707136094414,0.4597238262189055,0.4518074513136716,0.43565707425025,0.4555277612348488,0.46129960633045314,0.45128309812258405,0.44352223864708873,0.4464365945230351,0.44454729102729523,0.47920890251930026,0.4694948271576407,0.45378008946829335,0.4373544329686229,0.47622133024818636,0.44154606569794635,0.4402559332711292,0.4500818522985218,0.4354298464011084,0.46394071989381847,0.47128576706957603,0.4649750249870767,0.4407556016754525,0.44645316977173966,0.45917742502877346,0.43559195810032997,0.4661594268897357,0.44724952693121006,0.44423427334059334,0.448532542343632,0.47451610138722444,0.46537560583319704,0.44770844841769314,0.44215402954817873,0.4383099124119806,0.46283424239135834,0.4399560799856001,0.45681400236888076,0.4447309682776813,0.4399112513856586,0.4699316475548639,0.4718512878787588,0.4178612004827345,0.43294314938867345,0.44163822767502
R2554598,0.4397761308026279,0.5299348492694838,0.48365389450130913,0.5208580788214144,0.33538532554321226,0.4603427545331112,0.48520592123433226,0.4785389413982435,0.4594791609676415,0.4593462655427935,0.43972653660563754,0.4401615094357839,0.5391609180469717,0.3832443834612418,0.503671678334918,0.4690543482611898,0.37291811705595745,0.41088898744233254,0.49706735748089753,0.3688142975269973,0.5128351656977332,0.47289293255016035,0.47485680567093147,0.49500149258610127,0.3670440702140578,0.459710469462867,0.49497638111769826,0.4753872337793966,0.41699752804960405,0.4955175614892456,0.3979219572771273,0.42622785594394497,0.42965147651005015,0.48433883199229766,0.4159050204616093,0.41006876737994,0.48548159689640896,0.43468099716262903,0.452130644134558,0.40435030504224395,0.49574554832476714,0.5244951699666993,0.47682105187384,0.449848800315369,0.43092048740845107,0.372062578032016,0.5040194070171545,0.46956945334619205,0.4368388397560519,0.40501387347770623,0.481872511773152,0.40907426958539983,0.4779585431605095,0.4789393574633721,0.4921871807923238,0.42987832186091146,0.4463520550031104,0.462271564961876,0.4571196648054525,0.4542401854786086,0.46287145866407003,0.4670575028694025,0.4491029298359872,0.48586126340991254,0.4779462834434567,0.35181352499864316,0.4526989548189971,0.44582391053563225,0.4537114097785473,0.5620069288911419,0.47597021268705214,0.367335589457782,0.4173502177037758,0.44806755507901713,0.3959555000617699,0.47941088610573823,0.4726994463976268,0.4645071952303148,0.34011694698051725,0.4495968642591022,0.38753533430699294,0.4942612848332761,0.4798382125522622,0.47958357827784803,0.40667371744184844,0.3937355197750014,0.3839135473148367,0.45155190486931135,0.46633165914153946,0.505988885192595,0.42090608450753464,0.3854608336559218,0.40265414206571687,0.43411342239793405,0.402513931574553,0.41532299592838157,0.43655876852918457,0.41677126677687754,0.4821182621642512,0.4924264933376829,0.45997889037405254,0.4912487018479887,0.4362569323080239,0.4290976269222163,0.44215519535975384,0.5314927353976611,0.4715309309789991,0.4208585708781241,0.3648679132549179,0.555632857349603,0.49362357040633054,0.43253104201555087,0.43647576336730354,0.4273643819321937,0.3948822274365165,0.4462287021310342,0.5244827009834692,0.5147801081719175,0.4292355738570455,0.5130069518841275,0.44334395013719896,0.3837265512571587,0.4843445421321199,0.40800447967877396,0.41691270877039316,0.4907006354355225,0.44100187626243964,0.47306640624667434
R8774534,0.4335176951302154,0.6789410967784265,0.5762216455583526,0.6415680273167683,0.24132410028669676,0.474586703138582,0.5871388729841988,0.5061782409048825,0.4477949514885429,0.45873291514890363,0.48019750490504853,0.38764167889229106,0.6560202046033852,0.41929309866750486,0.575011750380735,0.5633796541960026,0.3279588381477705,0.3895308881404698,0.5202710823993096,0.2667462494912429,0.6020915814798035,0.5427918921127368,0.611156676948917,0.5884059476828774,0.24455841948970675,0.5391683234238156,0.601841635572649,0.564059770806728,0.31344082114187793,0.6000303322113364,0.29963149406259926,0.391001420141183,0.38940651075214255,0.5577389848409955,0.32655357392233025,0.32963344337331424,0.5246603245387839,0.3832436668145962,0.43949597769081267,0.3409136912120472,0.5698431335645839,0.6372977586035465,0.480289437092406,0.43439904824111264,0.3866931608751295,0.25556757467295066,0.5504430397291703,0.5809500737436534,0.32650734128565573,0.45130883174982567,0.5779440290446198,0.364268950669905,0.5394793451284415,0.4822318494817749,0.545120831909319,0.3756956730496995,0.38876859644493467,0.43791986858272763,0.4774771131793029,0.5595096185753928,0.4420329247564494,0.5647139242467879,0.5360241065705817,0.6036043059631556,0.5359627518815596,0.2513389771016824,0.5013118345460373,0.3765070801905215,0.5196387725678849,0.6995345809522003,0.4967685344863663,0.2686971440806104,0.3422055256215538,0.3871182227202593,0.2764841766506794,0.4782554412770959,0.5713556962297158,0.44834883945179627,0.2494676434153847,0.4010733438149488,0.2954373576172394,0.5919118527053381,0.588766272329011,0.5446663166937602,0.3455646230527852,0.33039109606965217,0.31714195144570667,0.4498832356462484,0.47309286227453395,0.5873184427118264,0.38358070864056476,0.31664573951422836,0.35701051176613985,0.3743200440439653,0.29882521323188355,0.3693628691158138,0.4466592324657929,0.3162902865894589,0.5310192816034872,0.5674893769614786,0.49384565208815995,0.5813508310575243,0.40321861692818384,0.35771553763719593,0.42144688074889997,0.6449679972067127,0.48840791423462027,0.37323941844928976,0.2842820114840746,0.6555970762798374,0.5630646033858157,0.41640131957310633,0.42444630232632585,0.33790962455008444,0.2985641950519124,0.4524745043365585,0.6435846299537997,0.6204707158645696,0.38101953539885364,0.6312909150666969,0.4190481305166513,0.30003167753100013,0.5587388336387116,0.31406062971046966,0.3355019987795797,0.6082956724004664,0.47153244019767104,0.5094773407051016
