,variable,value,var_cat,category
5108,CT-TF,351,CT-TF,links
5109,CT-TF,416,CT-TF,links
5110,TF-TG,1967,TF-TG,links
5111,TF-TG,2163,TF-TG,links
5112,TF-TG,2249,TF-TG,links
5113,TF-TG,1643,TF-TG,links
5114,TF-TG,2928,TF-TG,links
5115,TF-TG,2483,TF-TG,links
5116,TF-TG,2309,TF-TG,links
5117,TF-TG,2530,TF-TG,links
5118,TF-TG,2034,TF-TG,links
5119,TF-TG,3417,TF-TG,links
5120,TF-TG,2545,TF-TG,links
5121,TF-TG,2389,TF-TG,links
5122,TF-TG,3182,TF-TG,links
5123,TF-TG,1899,TF-TG,links
5124,TF-TG,2739,TF-TG,links
5125,TF-TG,2861,TF-TG,links
5126,TF-TG,2790,TF-TG,links
5127,TF-TG,2702,TF-TG,links
5128,TF-TG,2455,TF-TG,links
5129,TF-TG,2459,TF-TG,links
5130,TF-TG,3464,TF-TG,links
5131,TF-TG,2838,TF-TG,links
5132,TF-TG,3459,TF-TG,links
5133,TF-TG,2011,TF-TG,links
5134,TF-TG,3270,TF-TG,links
5135,TF-TG,1667,TF-TG,links
5136,TF-TG,2619,TF-TG,links
5137,TF-TG,1729,TF-TG,links
5138,TF-TG,1883,TF-TG,links
5139,TF-TG,2757,TF-TG,links
5140,TF-TG,2937,TF-TG,links
5141,TF-TG,3305,TF-TG,links
5142,TF-TG,1979,TF-TG,links
5143,TF-TG,3044,TF-TG,links
5144,TF-TG,2153,TF-TG,links
5145,TF-TG,1840,TF-TG,links
5146,TF-TG,2879,TF-TG,links
5147,TF-TG,1736,TF-TG,links
5148,TF-TG,2906,TF-TG,links
5149,TF-TG,2953,TF-TG,links
5150,TF-TG,1578,TF-TG,links
5151,TF-TG,2559,TF-TG,links
5152,TF-TG,2613,TF-TG,links
5153,TF-TG,969,TF-TG,links
5154,TF-TG,2226,TF-TG,links
5155,TF-TG,2194,TF-TG,links
5156,TF-TG,2541,TF-TG,links
5157,TF-TG,3147,TF-TG,links
5158,TF-TG,3194,TF-TG,links
5159,TF-TG,2743,TF-TG,links
5160,TF-TG,1925,TF-TG,links
5161,TF-TG,2659,TF-TG,links
5162,TF-TG,3717,TF-TG,links
5163,TF-TG,1516,TF-TG,links
5164,TF-TG,2768,TF-TG,links
5165,TF-TG,2343,TF-TG,links
5166,TF-TG,2713,TF-TG,links
5167,TF-TG,2652,TF-TG,links
5168,TF-TG,2506,TF-TG,links
5169,TF-TG,2443,TF-TG,links
5170,TF-TG,1549,TF-TG,links
5171,TF-TG,2598,TF-TG,links
5172,TF-TG,2767,TF-TG,links
5173,TF-TG,3509,TF-TG,links
5174,TF-TG,1992,TF-TG,links
5175,TF-TG,2835,TF-TG,links
5176,TF-TG,2715,TF-TG,links
5177,TF-TG,3162,TF-TG,links
5178,TF-TG,2563,TF-TG,links
5179,TF-TG,2858,TF-TG,links
5180,TF-TG,2741,TF-TG,links
5181,TF-TG,3079,TF-TG,links
5182,TF-TG,1149,TF-TG,links
5183,TF-TG,3189,TF-TG,links
5184,TF-TG,2123,TF-TG,links
5185,TF-TG,2948,TF-TG,links
5186,TF-TG,1776,TF-TG,links
5187,TF-TG,2983,TF-TG,links
5188,TF-TG,3009,TF-TG,links
5189,TF-TG,2484,TF-TG,links
5190,TF-TG,2610,TF-TG,links
5191,TF-TG,3808,TF-TG,links
5192,TF-TG,1461,TF-TG,links
5193,TF-TG,3386,TF-TG,links
5194,TF-TG,1538,TF-TG,links
5195,TF-TG,2446,TF-TG,links
5196,TF-TG,2750,TF-TG,links
5197,TF-TG,2644,TF-TG,links
5198,TF-TG,2149,TF-TG,links
5199,TF-TG,2125,TF-TG,links
5200,TF-TG,1621,TF-TG,links
5201,TF-TG,2430,TF-TG,links
5202,TF-TG,2595,TF-TG,links
5203,TF-TG,2875,TF-TG,links
5204,TF-TG,1873,TF-TG,links
5205,TF-TG,3249,TF-TG,links
5206,TF-TG,2376,TF-TG,links
5207,TF-TG,2528,TF-TG,links
5208,TF-TG,2623,TF-TG,links
5209,TF-TG,2517,TF-TG,links
5210,TF-TG,3425,TF-TG,links
5211,TF-TG,2991,TF-TG,links
5212,TF-TG,2905,TF-TG,links
5213,TF-TG,2181,TF-TG,links
5214,TF-TG,2671,TF-TG,links
5215,TF-TG,2480,TF-TG,links
5216,TF-TG,2987,TF-TG,links
5217,TF-TG,2188,TF-TG,links
5218,TF-TG,2557,TF-TG,links
5219,TF-TG,2267,TF-TG,links
5220,TF-TG,1765,TF-TG,links
5221,TF-TG,2884,TF-TG,links
5222,TF-TG,3444,TF-TG,links
5223,TF-TG,1104,TF-TG,links
5224,TF-TG,1076,TF-TG,links
5225,TF-TG,1843,TF-TG,links
5226,TF-TG,1732,TF-TG,links
5227,TF-TG,1835,TF-TG,links
5228,TF-TG,2694,TF-TG,links
5229,TF-TG,2570,TF-TG,links
5230,TF-TG,1752,TF-TG,links
5231,TF-TG,3145,TF-TG,links
5232,TF-TG,3130,TF-TG,links
5233,TF-TG,2153,TF-TG,links
5234,TF-TG,3600,TF-TG,links
5235,TF-TG,2455,TF-TG,links
5236,TF-TG,3041,TF-TG,links
5237,TF-TG,3408,TF-TG,links
5238,TF-TG,2749,TF-TG,links
5239,TF-TG,2690,TF-TG,links
5240,TF-TG,2549,TF-TG,links
5241,TF-TG,1827,TF-TG,links
5242,TF-TG,2677,TF-TG,links
5243,TF-TG,3172,TF-TG,links
5244,TF-TG,2732,TF-TG,links
5245,TF-TG,1536,TF-TG,links
5246,TF-TG,2754,TF-TG,links
5247,TF-TG,2560,TF-TG,links
5248,TF-TG,2475,TF-TG,links
5249,TF-TG,1628,TF-TG,links
5250,TF-TG,3161,TF-TG,links
5251,TF-TG,1882,TF-TG,links
5252,TF-TG,2451,TF-TG,links
5253,TF-TG,1501,TF-TG,links
5254,TF-TG,2884,TF-TG,links
5255,TF-TG,2666,TF-TG,links
5256,TF-TG,1888,TF-TG,links
5257,TF-TG,2948,TF-TG,links
5258,TF-TG,2533,TF-TG,links
5259,TF-TG,3724,TF-TG,links
5260,TF-TG,3260,TF-TG,links
5261,TF-TG,2025,TF-TG,links
5262,TF-TG,1856,TF-TG,links
5263,TF-TG,2263,TF-TG,links
5264,TF-TG,3632,TF-TG,links
5265,TF-TG,1629,TF-TG,links
5266,TF-TG,1474,TF-TG,links
5267,TF-TG,2916,TF-TG,links
5268,TF-TG,2150,TF-TG,links
5269,TF-TG,1759,TF-TG,links
5270,TF-TG,4398,TF-TG,links
5271,TF-TG,2723,TF-TG,links
5272,TF-TG,2093,TF-TG,links
5273,TF-TG,2245,TF-TG,links
5274,TF-TG,2256,TF-TG,links
5275,TF-TG,3788,TF-TG,links
5276,TF-TG,3117,TF-TG,links
5277,TF-TG,1584,TF-TG,links
5278,TF-TG,3490,TF-TG,links
5279,TF-TG,2785,TF-TG,links
5280,TF-TG,2048,TF-TG,links
5281,TF-TG,3239,TF-TG,links
5282,TF-TG,882,TF-TG,links
5283,TF-TG,1921,TF-TG,links
5284,TF-TG,3535,TF-TG,links
5285,TF-TG,2270,TF-TG,links
5286,TF-TG,3780,TF-TG,links
5287,TF-TG,1745,TF-TG,links
5288,TF-TG,2732,TF-TG,links
5289,TF-TG,2886,TF-TG,links
5290,TF-TG,3473,TF-TG,links
5291,TF-TG,2709,TF-TG,links
5292,TF-TG,3025,TF-TG,links
5293,TF-TG,3634,TF-TG,links
5294,TF-TG,2908,TF-TG,links
5295,TF-TG,1684,TF-TG,links
5296,TF-TG,2132,TF-TG,links
5297,TF-TG,3718,TF-TG,links
5298,TF-TG,3084,TF-TG,links
5299,TF-TG,1051,TF-TG,links
5300,TF-TG,2784,TF-TG,links
5301,TF-TG,2089,TF-TG,links
5302,TF-TG,3280,TF-TG,links
5303,TF-TG,2543,TF-TG,links
5304,TF-TG,2426,TF-TG,links
5305,TF-TG,2776,TF-TG,links
5306,TF-TG,3201,TF-TG,links
5307,TF-TG,2980,TF-TG,links
5308,TF-TG,1854,TF-TG,links
5309,TF-TG,1887,TF-TG,links
5310,TF-TG,2730,TF-TG,links
5311,TF-TG,3630,TF-TG,links
5312,TF-TG,3402,TF-TG,links
5313,TF-TG,3262,TF-TG,links
5314,TF-TG,1953,TF-TG,links
5315,TF-TG,2038,TF-TG,links
5316,TF-TG,3349,TF-TG,links
5317,TF-TG,2052,TF-TG,links
5318,TF-TG,1283,TF-TG,links
5319,TF-TG,3362,TF-TG,links
5320,TF-TG,3113,TF-TG,links
5321,TF-TG,2045,TF-TG,links
5322,TF-TG,2589,TF-TG,links
5323,TF-TG,1908,TF-TG,links
5324,TF-TG,1707,TF-TG,links
5325,TF-TG,1869,TF-TG,links
5326,TF-TG,4206,TF-TG,links
5327,TF-TG,3593,TF-TG,links
5328,TF-TG,2609,TF-TG,links
5329,TF-TG,1907,TF-TG,links
5330,TF-TG,944,TF-TG,links
5331,TF-TG,2189,TF-TG,links
5332,TF-TG,801,TF-TG,links
5333,TF-TG,2063,TF-TG,links
5334,TF-TG,2634,TF-TG,links
5335,TF-TG,2774,TF-TG,links
5336,TF-TG,2503,TF-TG,links
5337,TF-TG,2995,TF-TG,links
5338,TF-TG,1814,TF-TG,links
5339,TF-TG,2824,TF-TG,links
5340,TF-TG,2882,TF-TG,links
5341,TF-TG,1019,TF-TG,links
5342,TF-TG,2447,TF-TG,links
5343,TF-TG,2020,TF-TG,links
5344,TF-TG,2459,TF-TG,links
5345,TF-TG,2339,TF-TG,links
5346,TF-TG,3406,TF-TG,links
5347,TF-TG,3129,TF-TG,links
5348,TF-TG,2295,TF-TG,links
5349,TF-TG,2624,TF-TG,links
5350,TF-TG,3189,TF-TG,links
5351,TF-TG,1617,TF-TG,links
5352,TF-TG,2399,TF-TG,links
5353,TF-TG,3442,TF-TG,links
5354,TF-TG,2090,TF-TG,links
5355,TF-TG,3367,TF-TG,links
5356,TF-TG,2263,TF-TG,links
5357,TF-TG,3009,TF-TG,links
5358,TF-TG,2600,TF-TG,links
5359,TF-TG,2082,TF-TG,links
5360,TF-TG,1973,TF-TG,links
5361,TF-TG,3364,TF-TG,links
5362,TF-TG,3378,TF-TG,links
5363,TF-TG,2809,TF-TG,links
5364,TF-TG,2419,TF-TG,links
5365,TF-TG,2381,TF-TG,links
5366,TF-TG,3662,TF-TG,links
5367,TF-TG,1621,TF-TG,links
5368,TF-TG,1851,TF-TG,links
5369,TF-TG,3391,TF-TG,links
5370,TF-TG,2552,TF-TG,links
5371,TF-TG,2058,TF-TG,links
5372,TF-TG,2289,TF-TG,links
5373,TF-TG,3181,TF-TG,links
5374,TF-TG,4001,TF-TG,links
5375,TF-TG,2322,TF-TG,links
5376,TF-TG,2343,TF-TG,links
5377,TF-TG,3688,TF-TG,links
5378,TF-TG,2339,TF-TG,links
5379,TF-TG,1951,TF-TG,links
5380,TF-TG,3084,TF-TG,links
5381,TF-TG,2834,TF-TG,links
5382,TF-TG,3910,TF-TG,links
5383,TF-TG,3971,TF-TG,links
5384,TF-TG,2757,TF-TG,links
5385,TF-TG,2228,TF-TG,links
5386,TF-TG,2413,TF-TG,links
5387,TF-TG,3922,TF-TG,links
5388,TF-TG,2133,TF-TG,links
5389,TF-TG,2723,TF-TG,links
5390,TF-TG,4047,TF-TG,links
5391,TF-TG,2890,TF-TG,links
5392,TF-TG,4695,TF-TG,links
5393,TF-TG,2849,TF-TG,links
5394,TF-TG,3366,TF-TG,links
5395,TF-TG,3012,TF-TG,links
5396,TF-TG,2649,TF-TG,links
5397,TF-TG,2103,TF-TG,links
5398,TF-TG,2580,TF-TG,links
5399,TF-TG,3298,TF-TG,links
5400,TF-TG,3426,TF-TG,links
5401,TF-TG,1898,TF-TG,links
5402,TF-TG,3276,TF-TG,links
5403,TF-TG,1942,TF-TG,links
5404,TF-TG,2650,TF-TG,links
5405,TF-TG,2147,TF-TG,links
5406,TF-TG,2963,TF-TG,links
5407,TF-TG,3325,TF-TG,links
5408,TF-TG,2013,TF-TG,links
5409,TF-TG,2762,TF-TG,links
5410,TF-TG,2580,TF-TG,links
5411,TF-TG,1753,TF-TG,links
5412,TF-TG,3337,TF-TG,links
5413,TF-TG,3156,TF-TG,links
5414,TF-TG,2447,TF-TG,links
5415,TF-TG,2376,TF-TG,links
5416,TF-TG,3025,TF-TG,links
5417,TF-TG,2392,TF-TG,links
5418,TF-TG,3029,TF-TG,links
5419,TF-TG,3110,TF-TG,links
5420,TF-TG,4415,TF-TG,links
5421,TF-TG,2993,TF-TG,links
5422,TF-TG,2058,TF-TG,links
5423,TF-TG,2230,TF-TG,links
5424,TF-TG,930,TF-TG,links
5425,TF-TG,3512,TF-TG,links
5426,TF-TG,2365,TF-TG,links
5427,TF-TG,2080,TF-TG,links
5428,TF-TG,2647,TF-TG,links
5429,TF-TG,2918,TF-TG,links
5430,TF-TG,2936,TF-TG,links
5431,TF-TG,2385,TF-TG,links
5432,TF-TG,3104,TF-TG,links
5433,TF-TG,3232,TF-TG,links
5434,TF-TG,2589,TF-TG,links
5435,TF-TG,3208,TF-TG,links
5436,TF-TG,3827,TF-TG,links
5437,TF-TG,2829,TF-TG,links
5438,TF-TG,1954,TF-TG,links
5439,TF-TG,1352,TF-TG,links
5440,TF-TG,2396,TF-TG,links
5441,TF-TG,2578,TF-TG,links
5442,TF-TG,2319,TF-TG,links
5443,TF-TG,3026,TF-TG,links
5444,TF-TG,2348,TF-TG,links
5445,TF-TG,3255,TF-TG,links
5446,TF-TG,2360,TF-TG,links
5447,TF-TG,2200,TF-TG,links
5448,TF-TG,2328,TF-TG,links
5449,TF-TG,3412,TF-TG,links
5450,TF-TG,2024,TF-TG,links
5451,TF-TG,2894,TF-TG,links
5452,TF-TG,2420,TF-TG,links
5453,TF-TG,2911,TF-TG,links
5454,TF-TG,2280,TF-TG,links
5455,TF-TG,3203,TF-TG,links
5456,TF-TG,3516,TF-TG,links
5457,TF-TG,1202,TF-TG,links
5458,TF-TG,2489,TF-TG,links
5459,TF-TG,2132,TF-TG,links
5460,TF-TG,2460,TF-TG,links
5461,TF-TG,3219,TF-TG,links
5462,TF-TG,2388,TF-TG,links
5463,TF-TG,2532,TF-TG,links
5464,TF-TG,2650,TF-TG,links
5465,TF-TG,2243,TF-TG,links
5466,TF-TG,2594,TF-TG,links
5467,TF-TG,3263,TF-TG,links
5468,TF-TG,2190,TF-TG,links
5469,TF-TG,2559,TF-TG,links
5470,TF-TG,2974,TF-TG,links
5471,TF-TG,2431,TF-TG,links
5472,TF-TG,3321,TF-TG,links
5473,TF-TG,2389,TF-TG,links
5474,TF-TG,2534,TF-TG,links
5475,TF-TG,3019,TF-TG,links
5476,TF-TG,1187,TF-TG,links
5477,TF-TG,2898,TF-TG,links
5478,TF-TG,2666,TF-TG,links
5479,TF-TG,3036,TF-TG,links
5480,TF-TG,1990,TF-TG,links
5481,TF-TG,1979,TF-TG,links
5482,TF-TG,2416,TF-TG,links
5483,TF-TG,3498,TF-TG,links
5484,TF-TG,2813,TF-TG,links
5485,TF-TG,1694,TF-TG,links
5486,TF-TG,2788,TF-TG,links
5487,TF-TG,2982,TF-TG,links
5488,TF-TG,1516,TF-TG,links
5489,TF-TG,2342,TF-TG,links
5490,TF-TG,3201,TF-TG,links
5491,TF-TG,2947,TF-TG,links
5492,TF-TG,3244,TF-TG,links
5493,TF-TG,3745,TF-TG,links
5494,TF-TG,1366,TF-TG,links
5495,TF-TG,2870,TF-TG,links
5496,TF-TG,2742,TF-TG,links
5497,TF-TG,2430,TF-TG,links
5498,TF-TG,2389,TF-TG,links
5499,TF-TG,2964,TF-TG,links
5500,TF-TG,2389,TF-TG,links
5501,TF-TG,1788,TF-TG,links
5502,TF-TG,2843,TF-TG,links
5503,TF-TG,2264,TF-TG,links
5504,TF-TG,4049,TF-TG,links
5505,TF-TG,2321,TF-TG,links
5506,TF-TG,2709,TF-TG,links
5507,TF-TG,2691,TF-TG,links
5508,TF-TG,3201,TF-TG,links
5509,TF-TG,2939,TF-TG,links
5510,TF-TG,1809,TF-TG,links
5511,TF-TG,2235,TF-TG,links
5512,TF-TG,3701,TF-TG,links
5513,TF-TG,3015,TF-TG,links
5514,TF-TG,2000,TF-TG,links
5515,TF-TG,2721,TF-TG,links
5516,TF-TG,1783,TF-TG,links
5517,TF-TG,3241,TF-TG,links
5518,TF-TG,3005,TF-TG,links
5519,TF-TG,2611,TF-TG,links
5520,TF-TG,1856,TF-TG,links
5521,TF-TG,2239,TF-TG,links
5522,TF-TG,1684,TF-TG,links
5523,TF-TG,3493,TF-TG,links
5524,TF-TG,2846,TF-TG,links
5525,TF-TG,3069,TF-TG,links
5526,TF-TG,2605,TF-TG,links
5527,TF-TG,2693,TF-TG,links
5528,TF-TG,754,TF-TG,links
5529,TF-TG,3335,TF-TG,links
5530,TF-TG,2884,TF-TG,links
5531,TF-TG,3539,TF-TG,links
5532,TF-TG,3174,TF-TG,links
5533,TF-TG,557,TF-TG,links
5534,TF-TG,1831,TF-TG,links
5535,TF-TG,2747,TF-TG,links
5536,TF-TG,3056,TF-TG,links
5537,TF-TG,2468,TF-TG,links
5538,TF-TG,2610,TF-TG,links
5539,TF-TG,1993,TF-TG,links
5540,TF-TG,3121,TF-TG,links
5541,TF-TG,2138,TF-TG,links
5542,TF-TG,1597,TF-TG,links
5543,TF-TG,968,TF-TG,links
5544,TF-TG,1948,TF-TG,links
5545,TF-TG,3657,TF-TG,links
5546,TF-TG,1574,TF-TG,links
5547,TF-TG,1693,TF-TG,links
5548,TF-TG,2399,TF-TG,links
5549,TF-TG,3050,TF-TG,links
5550,TF-TG,1783,TF-TG,links
5551,TF-TG,2059,TF-TG,links
5552,TF-TG,3812,TF-TG,links
5553,TF-TG,2418,TF-TG,links
5554,TF-TG,2887,TF-TG,links
5555,TF-TG,2448,TF-TG,links
5556,TF-TG,2077,TF-TG,links
5557,TF-TG,2336,TF-TG,links
5558,TF-TG,2570,TF-TG,links
5559,TF-TG,2350,TF-TG,links
5560,TF-TG,2656,TF-TG,links
5561,TF-TG,2355,TF-TG,links
5562,TF-TG,2738,TF-TG,links
5563,TF-TG,2847,TF-TG,links
5564,TF-TG,2312,TF-TG,links
5565,TF-TG,2720,TF-TG,links
5566,TF-TG,765,TF-TG,links
5567,TF-TG,2545,TF-TG,links
5568,TF-TG,2311,TF-TG,links
5569,TF-TG,3277,TF-TG,links
5570,TF-TG,2284,TF-TG,links
5571,TF-TG,1976,TF-TG,links
5572,TF-TG,2819,TF-TG,links
5573,TF-TG,2130,TF-TG,links
5574,TF-TG,2169,TF-TG,links
5575,TF-TG,3184,TF-TG,links
5576,TF-TG,1900,TF-TG,links
5577,TF-TG,2378,TF-TG,links
5578,TF-TG,3162,TF-TG,links
5579,TF-TG,2486,TF-TG,links
5580,TF-TG,2073,TF-TG,links
5581,TF-TG,2695,TF-TG,links
5582,TF-TG,3687,TF-TG,links
5583,TF-TG,3512,TF-TG,links
5584,TF-TG,2279,TF-TG,links
5585,TF-TG,2087,TF-TG,links
5586,TF-TG,2550,TF-TG,links
5587,TF-TG,2385,TF-TG,links
5588,TF-TG,1784,TF-TG,links
5589,TF-TG,2534,TF-TG,links
5590,TF-TG,2878,TF-TG,links
5591,TF-TG,2969,TF-TG,links
5592,TF-TG,2788,TF-TG,links
5593,TF-TG,2855,TF-TG,links
5594,TF-TG,790,TF-TG,links
5595,TF-TG,3187,TF-TG,links
5596,TF-TG,1799,TF-TG,links
5597,TF-TG,2650,TF-TG,links
5598,TF-TG,2850,TF-TG,links
5599,TF-TG,2775,TF-TG,links
5600,TF-TG,1970,TF-TG,links
5601,TF-TG,2192,TF-TG,links
5602,TF-TG,3362,TF-TG,links
5603,TF-TG,2830,TF-TG,links
5604,TF-TG,2911,TF-TG,links
5605,TF-TG,2565,TF-TG,links
5606,TF-TG,2992,TF-TG,links
5607,TF-TG,2674,TF-TG,links
5608,TF-TG,3476,TF-TG,links
5609,TF-TG,2360,TF-TG,links
5610,TF-TG,2223,TF-TG,links
5611,TF-TG,2777,TF-TG,links
5612,TF-TG,2648,TF-TG,links
5613,TF-TG,2040,TF-TG,links
5614,TF-TG,2030,TF-TG,links
5615,TF-TG,2062,TF-TG,links
5616,TF-TG,2620,TF-TG,links
5617,TF-TG,3569,TF-TG,links
5618,TF-TG,3803,TF-TG,links
5619,TF-TG,2716,TF-TG,links
5620,TF-TG,3510,TF-TG,links
5621,TF-TG,2121,TF-TG,links
5622,TF-TG,1875,TF-TG,links
5623,TF-TG,2306,TF-TG,links
5624,TF-TG,3571,TF-TG,links
5625,TF-TG,457,TF-TG,links
5626,TF-TG,2855,TF-TG,links
5627,TF-TG,1927,TF-TG,links
5628,TF-TG,2546,TF-TG,links
5629,TF-TG,1247,TF-TG,links
5630,TF-TG,1181,TF-TG,links
5631,TF-TG,2254,TF-TG,links
5632,TF-TG,2584,TF-TG,links
5633,TF-TG,1435,TF-TG,links
5634,TF-TG,1871,TF-TG,links
5635,TF-TG,2636,TF-TG,links
5636,TF-TG,2739,TF-TG,links
5637,TF-TG,3498,TF-TG,links
5638,TF-TG,2172,TF-TG,links
5639,TF-TG,1986,TF-TG,links
5640,TF-TG,1719,TF-TG,links
5641,TF-TG,2710,TF-TG,links
5642,TF-TG,2938,TF-TG,links
5643,TF-TG,3384,TF-TG,links
5644,TF-TG,2626,TF-TG,links
5645,TF-TG,2657,TF-TG,links
5646,TF-TG,3521,TF-TG,links
5647,TF-TG,3421,TF-TG,links
5648,TF-TG,2131,TF-TG,links
5649,TF-TG,2398,TF-TG,links
5650,TF-TG,1522,TF-TG,links
5651,TF-TG,2375,TF-TG,links
5652,TF-TG,2255,TF-TG,links
5653,TF-TG,1994,TF-TG,links
5654,TF-TG,1700,TF-TG,links
5655,TF-TG,2337,TF-TG,links
5656,TF-TG,2801,TF-TG,links
5657,TF-TG,3532,TF-TG,links
5658,TF-TG,3359,TF-TG,links
5659,TF-TG,3443,TF-TG,links
5660,TF-TG,2165,TF-TG,links
5661,TF-TG,2288,TF-TG,links
5662,TF-TG,3071,TF-TG,links
5663,TF-TG,3062,TF-TG,links
5664,TF-TG,2956,TF-TG,links
5665,TF-TG,2750,TF-TG,links
5666,TF-TG,3747,TF-TG,links
5667,TF-TG,2393,TF-TG,links
5668,TF-TG,3125,TF-TG,links
5669,TF-TG,976,TF-TG,links
5670,TF-TG,2174,TF-TG,links
5671,TF-TG,2320,TF-TG,links
5672,TF-TG,2442,TF-TG,links
5673,TF-TG,2253,TF-TG,links
5674,TF-TG,2060,TF-TG,links
5675,TF-TG,1479,TF-TG,links
5676,TF-TG,2939,TF-TG,links
5677,TF-TG,4013,TF-TG,links
5678,TF-TG,3130,TF-TG,links
5679,TF-TG,3679,TF-TG,links
5680,TF-TG,1691,TF-TG,links
5681,TF-TG,2351,TF-TG,links
5682,TF-TG,2376,TF-TG,links
5683,TF-TG,2481,TF-TG,links
5684,TF-TG,2960,TF-TG,links
5685,TF-TG,2973,TF-TG,links
5686,TF-TG,2374,TF-TG,links
5687,TF-TG,2173,TF-TG,links
5688,TF-TG,2988,TF-TG,links
5689,TF-TG,3910,TF-TG,links
5690,TF-TG,2030,TF-TG,links
5691,TF-TG,3270,TF-TG,links
5692,TF-TG,3054,TF-TG,links
5693,TF-TG,2516,TF-TG,links
5694,TF-TG,2561,TF-TG,links
5695,TF-TG,3743,TF-TG,links
5696,TF-TG,803,TF-TG,links
5697,TF-TG,2382,TF-TG,links
5698,TF-TG,1413,TF-TG,links
5699,TF-TG,2642,TF-TG,links
5700,TF-TG,1548,TF-TG,links
5701,TF-TG,2656,TF-TG,links
5702,TF-TG,2674,TF-TG,links
5703,TF-TG,2895,TF-TG,links
5704,TF-TG,1855,TF-TG,links
5705,TF-TG,3506,TF-TG,links
5706,TF-TG,2778,TF-TG,links
5707,TF-TG,1652,TF-TG,links
5708,TF-TG,1879,TF-TG,links
5709,TF-TG,2751,TF-TG,links
5710,TF-TG,3018,TF-TG,links
5711,TF-TG,2123,TF-TG,links
5712,TF-TG,1457,TF-TG,links
5713,TF-TG,1351,TF-TG,links
5714,TF-TG,2391,TF-TG,links
5715,TF-TG,3351,TF-TG,links
5716,TF-TG,3323,TF-TG,links
5717,TF-TG,3149,TF-TG,links
5718,TF-TG,3101,TF-TG,links
5719,TF-TG,3785,TF-TG,links
5720,TF-TG,2849,TF-TG,links
5721,TF-TG,1415,TF-TG,links
5722,TF-TG,2723,TF-TG,links
5723,TF-TG,2616,TF-TG,links
5724,TF-TG,3916,TF-TG,links
5725,TF-TG,2022,TF-TG,links
5726,TF-TG,2418,TF-TG,links
5727,TF-TG,1811,TF-TG,links
5728,TF-TG,2757,TF-TG,links
5729,TF-TG,3282,TF-TG,links
5730,TF-TG,1908,TF-TG,links
5731,TF-TG,2773,TF-TG,links
5732,TF-TG,3963,TF-TG,links
5733,TF-TG,2547,TF-TG,links
5734,TF-TG,2039,TF-TG,links
5735,TF-TG,2420,TF-TG,links
5736,TF-TG,3303,TF-TG,links
5737,TF-TG,1867,TF-TG,links
5738,TF-TG,2937,TF-TG,links
5739,TF-TG,3104,TF-TG,links
5740,TF-TG,3409,TF-TG,links
5741,TF-TG,2743,TF-TG,links
5742,TF-TG,3598,TF-TG,links
5743,TF-TG,2849,TF-TG,links
5744,TF-TG,2214,TF-TG,links
5745,TF-TG,2511,TF-TG,links
5746,TF-TG,2273,TF-TG,links
5747,TF-TG,2899,TF-TG,links
5748,TF-TG,3220,TF-TG,links
5749,TF-TG,2934,TF-TG,links
5750,TF-TG,4005,TF-TG,links
5751,TF-TG,2241,TF-TG,links
5752,TF-TG,4236,TF-TG,links
5753,TF-TG,2341,TF-TG,links
5754,TF-TG,3191,TF-TG,links
5755,TF-TG,2662,TF-TG,links
5756,TF-TG,1945,TF-TG,links
5757,TF-TG,3628,TF-TG,links
5758,TF-TG,3068,TF-TG,links
5759,TF-TG,2151,TF-TG,links
5760,TF-TG,2721,TF-TG,links
5761,TF-TG,2701,TF-TG,links
5762,TF-TG,1616,TF-TG,links
5763,TF-TG,2571,TF-TG,links
5764,TF-TG,2443,TF-TG,links
5765,TF-TG,3290,TF-TG,links
5766,TF-TG,3376,TF-TG,links
5767,TF-TG,2956,TF-TG,links
5768,TF-TG,1644,TF-TG,links
5769,TF-TG,3174,TF-TG,links
5770,TF-TG,2175,TF-TG,links
5771,TF-TG,1880,TF-TG,links
5772,TF-TG,2760,TF-TG,links
5773,TF-TG,4432,TF-TG,links
5774,TF-TG,1625,TF-TG,links
5775,TF-TG,2639,TF-TG,links
5776,TF-TG,3560,TF-TG,links
5777,TF-TG,2196,TF-TG,links
5778,TF-TG,1215,TF-TG,links
5779,TF-TG,1582,TF-TG,links
5780,TF-TG,2286,TF-TG,links
5781,TF-TG,1696,TF-TG,links
5782,TF-TG,3069,TF-TG,links
5783,TF-TG,2985,TF-TG,links
5784,TF-TG,3088,TF-TG,links
5785,TF-TG,2237,TF-TG,links
5786,TF-TG,2557,TF-TG,links
5787,TF-TG,3098,TF-TG,links
5788,TF-TG,2420,TF-TG,links
5789,TF-TG,1711,TF-TG,links
5790,TF-TG,1235,TF-TG,links
5791,TF-TG,2129,TF-TG,links
5792,TF-TG,2837,TF-TG,links
5793,TF-TG,2746,TF-TG,links
5794,TF-TG,3729,TF-TG,links
5795,TF-TG,3563,TF-TG,links
5796,TF-TG,3331,TF-TG,links
5797,TF-TG,3084,TF-TG,links
5798,TF-TG,1844,TF-TG,links
5799,TF-TG,2302,TF-TG,links
5800,TF-TG,2534,TF-TG,links
5801,TF-TG,622,TF-TG,links
5802,TF-TG,2711,TF-TG,links
5803,TF-TG,1626,TF-TG,links
5804,TF-TG,1869,TF-TG,links
5805,TF-TG,2833,TF-TG,links
5806,TF-TG,2483,TF-TG,links
5807,TF-TG,3870,TF-TG,links
